P (s),time (s),Stim_Mech,Obs1_Mech,Obs2_Mech,Obs3_Mech,Obs4_Mech,Obs5_Mech,Obs6_Mech,Stim_Hyd,Obs1_Hyd,Obs2_Hyd,Obs3_Hyd,Obs4_Hyd,Obs5_Hyd,Obs6_Hyd
125.8925412,992.0332245,2.31E-06,1.84E-06,1.58E-06,1.33E-06,1.11E-06,9.12E-07,5.64E-07,21538.53509,4731.842104,3378.43258,2433.834899,1727.411815,1183.529889,435.080776
125.8925412,993.2921499,2.26E-06,1.82E-06,1.57E-06,1.34E-06,1.12E-06,9.28E-07,5.85E-07,20286.02098,4608.006283,3327.96147,2425.989448,1744.743605,1214.997815,475.0924224
125.8925412,994.5510753,2.20E-06,1.79E-06,1.56E-06,1.34E-06,1.13E-06,9.40E-07,6.04E-07,18953.29778,4466.098972,3264.428123,2408.576927,1755.169069,1241.634611,513.1790686
125.8925412,995.8100007,2.12E-06,1.76E-06,1.54E-06,1.33E-06,1.13E-06,9.49E-07,6.20E-07,17545.67947,4306.682957,3188.079713,2381.678581,1758.651448,1263.342323,549.1969247
125.8925412,997.0689261,2.05E-06,1.71E-06,1.51E-06,1.32E-06,1.13E-06,9.54E-07,6.34E-07,16068.94258,4130.381568,3099.193855,2345.4198,1755.196352,1280.033763,583.0090224
125.8925412,998.3278516,1.96E-06,1.67E-06,1.48E-06,1.30E-06,1.12E-06,9.54E-07,6.45E-07,14527.11242,3937.836388,2998.152595,2299.930879,1744.821803,1291.660489,614.4817215
125.8925412,999.586777,1.86E-06,1.61E-06,1.45E-06,1.28E-06,1.11E-06,9.52E-07,6.53E-07,12926.36452,3729.799289,2885.346144,2245.399023,1727.570051,1298.18663,643.4983379
125.8925412,1000.845702,1.76E-06,1.55E-06,1.40E-06,1.25E-06,1.09E-06,9.45E-07,6.60E-07,11273.37372,3507.085199,2761.189708,2182.056109,1703.522778,1299.585683,669.9529535
125.8925412,1002.104628,1.65E-06,1.49E-06,1.36E-06,1.22E-06,1.07E-06,9.35E-07,6.63E-07,9573.313793,3270.522029,2626.184549,2110.144107,1672.782458,1295.862811,693.7435901
125.8925412,1003.363553,1.54E-06,1.41E-06,1.30E-06,1.18E-06,1.05E-06,9.21E-07,6.64E-07,7832.498743,3021.012028,2480.86011,2029.944045,1635.470578,1287.04476,714.7818674
125.8925412,1004.622479,1.41E-06,1.34E-06,1.24E-06,1.14E-06,1.02E-06,9.03E-07,6.62E-07,6058.120315,2759.526819,2325.76022,1941.781585,1591.741424,1273.168191,732.9938127
125.8925412,1005.881404,1.29E-06,1.25E-06,1.18E-06,1.09E-06,9.89E-07,8.82E-07,6.57E-07,4256.322651,2487.055621,2161.491887,1845.999107,1541.774006,1254.293221,748.3125058
125.8925412,1007.140329,1.15E-06,1.16E-06,1.11E-06,1.04E-06,9.53E-07,8.57E-07,6.50E-07,2433.768567,2204.6401,1988.702397,1742.970954,1485.767489,1230.506692,760.6837581
125.8925412,1008.399255,1.02E-06,1.07E-06,1.04E-06,9.85E-07,9.12E-07,8.29E-07,6.41E-07,597.6759434,1913.368461,1808.046858,1633.102252,1423.945003,1201.90345,770.0656456
125.8925412,1009.65818,8.74E-07,9.73E-07,9.63E-07,9.26E-07,8.69E-07,7.98E-07,6.29E-07,-1245.066244,1614.352366,1620.223084,1516.817653,1356.549138,1168.599502,776.425789
125.8925412,1010.917106,7.29E-07,8.72E-07,8.83E-07,8.63E-07,8.21E-07,7.63E-07,6.14E-07,-3087.362785,1308.740344,1425.954824,1394.568548,1283.844464,1130.728657,779.7439573
125.8925412,1012.176031,5.81E-07,7.67E-07,7.98E-07,7.97E-07,7.71E-07,7.26E-07,5.97E-07,-4922.09629,997.7087899,1225.99237,1266.829398,1206.115992,1088.442249,780.0117215
125.8925412,1013.434956,4.30E-07,6.59E-07,7.11E-07,7.28E-07,7.17E-07,6.85E-07,5.77E-07,-6742.111664,682.4548995,1021.105308,1134.093143,1123.665314,1041.906106,777.2308682
125.8925412,1014.693882,2.77E-07,5.48E-07,6.21E-07,6.56E-07,6.61E-07,6.42E-07,5.56E-07,-8540.251899,364.1996588,812.0870017,996.8755805,1036.814996,991.3047088,771.4165635
125.8925412,1015.952807,1.23E-07,4.36E-07,5.28E-07,5.81E-07,6.02E-07,5.96E-07,5.32E-07,-10309.40184,44.17831793,599.7478966,855.7095261,945.9041421,936.8377985,762.5954653
125.8925412,1017.211733,-3.13E-08,3.21E-07,4.34E-07,5.04E-07,5.41E-07,5.48E-07,5.06E-07,-12042.49622,-276.3640908,384.9116126,711.1426232,851.2866947,878.7191718,750.8053525
125.8925412,1018.470658,-1.86E-07,2.05E-07,3.37E-07,4.25E-07,4.77E-07,4.98E-07,4.78E-07,-13732.5519,-596.1776905,168.411452,563.7348604,753.32964,817.1754112,736.0945911
125.8925412,1019.729584,-3.40E-07,8.80E-08,2.39E-07,3.45E-07,4.11E-07,4.46E-07,4.48E-07,-15372.71381,-914.0124035,-48.91169078,414.0568597,652.4121161,752.445443,718.5221116
125.8925412,1020.988509,-4.93E-07,-2.93E-08,1.40E-07,2.62E-07,3.44E-07,3.92E-07,4.16E-07,-16956.27391,-1228.621675,-266.2119006,262.6884753,548.9244934,684.7799893,698.1573432
125.8925412,1022.247434,-6.45E-07,-1.47E-07,4.03E-08,1.79E-07,2.76E-07,3.36E-07,3.83E-07,-18476.67861,-1538.767652,-482.6426209,110.2163524,443.2666697,614.4405176,675.0800465
125.8925412,1023.50636,-7.94E-07,-2.64E-07,-5.95E-08,9.51E-08,2.06E-07,2.80E-07,3.48E-07,-19927.59581,-1843.226157,-697.3587106,-42.76822688,335.8467967,541.6984079,649.3799515
125.8925412,1024.765285,-9.39E-07,-3.79E-07,-1.59E-07,1.06E-08,1.36E-07,2.21E-07,3.12E-07,-21302.9574,-2140.791921,-909.5194755,-195.6717405,227.0796241,466.8338136,621.156318
125.8925412,1026.024211,-1.08E-06,-4.94E-07,-2.58E-07,-7.39E-08,6.47E-08,1.63E-07,2.74E-07,-22596.90945,-2430.281614,-1118.293016,-347.8997454,117.3852234,390.1347673,590.5176802
125.8925412,1027.283136,-1.22E-06,-6.07E-07,-3.57E-07,-1.58E-07,-6.65E-09,1.03E-07,2.36E-07,-23803.88115,-2710.539464,-1322.85901,-498.8596034,7.187400288,311.8961511,557.5814196
125.8925412,1028.542061,-1.35E-06,-7.17E-07,-4.53E-07,-2.42E-07,-7.80E-08,4.30E-08,1.96E-07,-24918.72964,-2980.444122,-1522.409837,-647.9634464,-103.0877999,232.4187626,522.4733212
125.8925412,1029.800987,-1.48E-06,-8.25E-07,-5.49E-07,-3.25E-07,-1.49E-07,-1.72E-08,1.56E-07,-25936.60276,-3238.910883,-1716.15658,-794.6292119,-213.0138225,152.0080345,485.3272448
125.8925412,1031.059912,-1.60E-06,-9.29E-07,-6.42E-07,-4.06E-07,-2.20E-07,-7.74E-08,1.15E-07,-26852.87817,-3484.89424,-1903.333422,-938.2823,-322.1650029,70.97298699,446.2847053
125.8925412,1032.318838,-1.72E-06,-1.03E-06,-7.32E-07,-4.87E-07,-2.89E-07,-1.37E-07,7.36E-08,-27663.56694,-3717.398502,-2083.194997,-1078.360517,-430.1180434,-10.37466995,405.4941023
125.8925412,1033.577763,-1.83E-06,-1.13E-06,-8.20E-07,-5.65E-07,-3.58E-07,-1.97E-07,3.20E-08,-28365.20638,-3935.480759,-2255.021335,-1214.3148,-536.4537557,-91.72172226,363.110397
125.8925412,1034.836688,-1.93E-06,-1.22E-06,-9.05E-07,-6.41E-07,-4.25E-07,-2.55E-07,-9.87E-09,-28954.26912,-4138.245211,-2418.129504,-1345.607541,-640.7587331,-172.7548961,319.2949294
125.8925412,1036.095614,-2.03E-06,-1.31E-06,-9.86E-07,-7.14E-07,-4.91E-07,-3.13E-07,-5.17E-08,-29427.90728,-4324.857059,-2571.866231,-1471.720164,-742.6262392,-253.1615222,274.2143538
125.8925412,1037.354539,-2.11E-06,-1.39E-06,-1.06E-06,-7.85E-07,-5.55E-07,-3.69E-07,-9.33E-08,-29784.57328,-4494.556587,-2715.603206,-1592.157853,-841.6580385,-332.6304605,228.0398764
125.8925412,1038.613465,-2.19E-06,-1.47E-06,-1.14E-06,-8.53E-07,-6.16E-07,-4.25E-07,-1.35E-07,-30022.18903,-4646.636913,-2848.763527,-1706.439391,-937.4669862,-410.8540807,180.9477681
125.8925412,1039.87239,-2.26E-06,-1.54E-06,-1.20E-06,-9.17E-07,-6.75E-07,-4.78E-07,-1.75E-07,-30138.43208,-4780.44846,-2970.81932,-1814.103755,-1029.677059,-487.529177,133.1182591
125.8925412,1041.131316,-2.32E-06,-1.60E-06,-1.27E-06,-9.78E-07,-7.32E-07,-5.29E-07,-2.15E-07,-30134.06709,-4895.447844,-3081.255228,-1914.730383,-1117.923581,-562.3567295,84.7334203
125.8925412,1042.390241,-2.38E-06,-1.66E-06,-1.33E-06,-1.04E-06,-7.86E-07,-5.79E-07,-2.55E-07,-30009.87287,-4991.163696,-3179.609133,-2007.918168,-1201.858648,-635.0442738,35.97857248
125.8925412,1043.649166,-2.42E-06,-1.72E-06,-1.38E-06,-1.09E-06,-8.36E-07,-6.26E-07,-2.93E-07,-29762.83302,-5067.145615,-3265.512462,-2093.273427,-1281.151553,-705.3085952,-12.95753895
125.8925412,1044.908092,-2.45E-06,-1.76E-06,-1.43E-06,-1.14E-06,-8.84E-07,-6.71E-07,-3.30E-07,-29395.21769,-5123.07975,-3338.592596,-2170.460681,-1355.48403,-772.8731442,-61.88716289
125.8925412,1046.167017,-2.47E-06,-1.80E-06,-1.47E-06,-1.18E-06,-9.28E-07,-7.13E-07,-3.66E-07,-28911.17894,-5158.752496,-3398.517667,-2239.177324,-1424.558214,-837.4704034,-110.6219452
125.8925412,1047.425943,-2.49E-06,-1.83E-06,-1.51E-06,-1.22E-06,-9.68E-07,-7.53E-07,-4.01E-07,-28309.72069,-5173.967512,-3445.063526,-2299.125431,-1488.099273,-898.845199,-158.9714956
125.8925412,1048.684868,-2.49E-06,-1.86E-06,-1.54E-06,-1.26E-06,-1.00E-06,-7.89E-07,-4.34E-07,-27592.49058,-5168.633808,-3478.03609,-2350.056695,-1545.849107,-956.7537668,-206.7475341
125.8925412,1049.943793,-2.48E-06,-1.87E-06,-1.57E-06,-1.29E-06,-1.04E-06,-8.23E-07,-4.65E-07,-26765.85111,-5142.792504,-3497.260469,-2391.773831,-1597.57105,-1010.963704,-253.7643799
125.8925412,1051.202719,-2.47E-06,-1.88E-06,-1.58E-06,-1.31E-06,-1.07E-06,-8.53E-07,-4.94E-07,-25831.96033,-5096.521992,-3502.659745,-2424.092014,-1643.055997,-1061.257114,-299.8368159
125.8925412,1052.461644,-2.44E-06,-1.89E-06,-1.60E-06,-1.33E-06,-1.09E-06,-8.80E-07,-5.22E-07,-24792.30226,-5029.970724,-3494.218842,-2446.864023,-1682.116332,-1107.431376,-344.7826704
125.8925412,1053.72057,-2.40E-06,-1.88E-06,-1.60E-06,-1.34E-06,-1.11E-06,-9.03E-07,-5.47E-07,-23654.14231,-4943.424025,-3471.936729,-2460.001778,-1714.586319,-1149.298136,-388.424866
125.8925412,1054.979495,-2.36E-06,-1.87E-06,-1.60E-06,-1.35E-06,-1.13E-06,-9.23E-07,-5.71E-07,-22422.95873,-4837.232481,-3435.889102,-2463.441879,-1740.330127,-1186.685128,-430.5896893
125.8925412,1056.23842,-2.30E-06,-1.85E-06,-1.60E-06,-1.36E-06,-1.14E-06,-9.39E-07,-5.92E-07,-21100.84909,-4711.791122,-3386.233847,-2457.148897,-1759.238327,-1219.438231,-471.1077766
125.8925412,1057.497346,-2.24E-06,-1.82E-06,-1.58E-06,-1.36E-06,-1.14E-06,-9.52E-07,-6.10E-07,-19694.84211,-4567.614068,-3323.150429,-2441.14578,-1771.224122,-1247.420684,-509.8167831
125.8925412,1058.756271,-2.17E-06,-1.79E-06,-1.56E-06,-1.35E-06,-1.15E-06,-9.61E-07,-6.27E-07,-18213.11837,-4405.304418,-3246.87076,-2415.492566,-1776.230715,-1270.513295,-546.5606732
125.8925412,1060.015197,-2.08E-06,-1.74E-06,-1.54E-06,-1.34E-06,-1.14E-06,-9.66E-07,-6.41E-07,-16659.27556,-4225.498728,-3157.713744,-2380.27218,-1774.231502,-1288.61666,-581.1894916
125.8925412,1061.274122,-1.99E-06,-1.70E-06,-1.51E-06,-1.32E-06,-1.14E-06,-9.67E-07,-6.52E-07,-15039.54211,-4028.921429,-3056.033892,-2335.618513,-1765.223825,-1301.651335,-613.5617655
125.8925412,1062.533048,-1.90E-06,-1.64E-06,-1.47E-06,-1.30E-06,-1.13E-06,-9.64E-07,-6.61E-07,-13363.61489,-3816.395407,-2942.218335,-2281.711174,-1749.233463,-1309.556924,-643.5449154
125.8925412,1063.791973,-1.79E-06,-1.58E-06,-1.43E-06,-1.27E-06,-1.11E-06,-9.58E-07,-6.67E-07,-11637.12295,-3588.7782,-2816.731649,-2218.752146,-1726.318128,-1312.293497,-671.0144773
125.8925412,1065.050898,-1.68E-06,-1.51E-06,-1.38E-06,-1.24E-06,-1.09E-06,-9.48E-07,-6.71E-07,-9865.567409,-3346.981915,-2680.087032,-2146.983695,-1696.561025,-1309.842641,-695.8556819
125.8925412,1066.309824,-1.56E-06,-1.44E-06,-1.32E-06,-1.20E-06,-1.07E-06,-9.34E-07,-6.72E-07,-8058.851646,-3092.009042,-2532.818639,-2066.696421,-1660.071393,-1302.206279,-717.9646377
125.8925412,1067.568749,-1.44E-06,-1.36E-06,-1.26E-06,-1.16E-06,-1.04E-06,-9.16E-07,-6.71E-07,-6224.058105,-2824.899702,-2375.522067,-1978.204118,-1616.990172,-1289.406816,-737.2475195
125.8925412,1068.827675,-1.31E-06,-1.27E-06,-1.20E-06,-1.11E-06,-1.00E-06,-8.95E-07,-6.66E-07,-4367.72724,-2546.732318,-2208.8372,-1881.855427,-1567.483185,-1271.488483,-753.6216287
125.8925412,1070.0866,-1.17E-06,-1.18E-06,-1.13E-06,-1.06E-06,-9.68E-07,-8.70E-07,-6.60E-07,-2498.317752,-2258.641976,-2033.431778,-1778.037666,-1511.741412,-1248.516448,-767.0161267
125.8925412,1071.345525,-1.03E-06,-1.09E-06,-1.06E-06,-1.00E-06,-9.27E-07,-8.42E-07,-6.50E-07,-623.6637938,-1961.804337,-1850.012442,-1667.164207,-1449.984411,-1220.575895,-777.3719927
125.8925412,1072.604451,-8.87E-07,-9.89E-07,-9.80E-07,-9.42E-07,-8.83E-07,-8.11E-07,-6.38E-07,1249.543372,-1657.418185,-1659.324896,-1549.675789,-1382.456134,-1187.773084,-784.6423019
125.8925412,1073.863376,-7.40E-07,-8.87E-07,-8.99E-07,-8.79E-07,-8.36E-07,-7.76E-07,-6.24E-07,3113.113255,-1346.717765,-1462.135981,-1426.046848,-1309.422278,-1150.234893,-788.7929478
125.8925412,1075.122302,-5.90E-07,-7.81E-07,-8.14E-07,-8.12E-07,-7.85E-07,-7.38E-07,-6.07E-07,4959.612661,-1030.961743,-1259.240908,-1296.772432,-1231.174038,-1108.107097,-789.8025762
125.8925412,1076.381227,-4.38E-07,-6.72E-07,-7.25E-07,-7.43E-07,-7.31E-07,-6.98E-07,-5.87E-07,6781.850139,-711.4229418,-1051.458618,-1162.371145,-1148.023337,-1061.554894,-787.6626925
125.8925412,1077.640152,-2.84E-07,-5.60E-07,-6.34E-07,-6.70E-07,-6.74E-07,-6.54E-07,-5.65E-07,8572.514031,-389.3864863,-839.6262649,-1023.384759,-1060.301754,-1010.762388,-782.3778651
125.8925412,1078.899078,-1.30E-07,-4.47E-07,-5.41E-07,-5.95E-07,-6.15E-07,-6.09E-07,-5.42E-07,10324.61718,-66.14677594,-624.596344,-880.3720691,-968.3614439,-955.9310611,-773.9658021
125.8925412,1080.158003,2.48E-08,-3.31E-07,-4.45E-07,-5.17E-07,-5.53E-07,-5.60E-07,-5.16E-07,12031.49758,257.0018434,-407.2342165,-733.9078522,-872.5720483,-897.2795192,-762.4572659
125.8925412,1081.416929,1.79E-07,-2.15E-07,-3.48E-07,-4.37E-07,-4.89E-07,-5.10E-07,-4.87E-07,13686.49991,578.7703743,-188.4127589,-584.5825697,-773.3179608,-835.042802,-747.896017
125.8925412,1082.675854,3.33E-07,-9.76E-08,-2.50E-07,-3.56E-07,-4.23E-07,-4.57E-07,-4.57E-07,15283.26618,897.8773876,30.99130806,-432.9972502,-670.9988678,-769.4707136,-730.3387057
125.8925412,1083.93478,4.85E-07,2.00E-08,-1.50E-07,-2.73E-07,-3.56E-07,-4.03E-07,-4.26E-07,16815.87848,1213.05629,250.0995978,-279.7606619,-566.027703,-700.8270021,-709.8545843
125.8925412,1085.193705,6.35E-07,1.37E-07,-5.04E-08,-1.90E-07,-2.87E-07,-3.47E-07,-3.92E-07,18278.57127,1523.061649,468.0365914,-125.4891254,-458.8272188,-629.3887151,-686.5252389
125.8925412,1086.45263,7.82E-07,2.54E-07,4.97E-08,-1.05E-07,-2.17E-07,-2.90E-07,-3.57E-07,19665.85266,1826.671625,683.9339852,29.19732863,-349.8295235,-555.4444948,-660.4443307
125.8925412,1087.711556,9.26E-07,3.70E-07,1.50E-07,-2.05E-08,-1.46E-07,-2.31E-07,-3.21E-07,20972.7036,2122.693302,896.9330407,183.6788195,-239.4748074,-479.293235,-631.717146
125.8925412,1088.970481,1.07E-06,4.84E-07,2.49E-07,6.43E-08,-7.43E-08,-1.72E-07,-2.83E-07,22194.38188,2409.969014,1106.18822,337.3364256,-128.2079176,-401.2432996,-600.4601
125.8925412,1090.229407,1.20E-06,5.96E-07,3.47E-07,1.49E-07,-2.69E-09,-1.12E-07,-2.44E-07,23326.4275,2687.379199,1310.87154,489.5548648,-16.47691975,-321.6109297,-566.8003057
125.8925412,1091.488332,1.33E-06,7.06E-07,4.43E-07,2.33E-07,6.89E-08,-5.19E-08,-2.04E-07,24364.84745,2953.846158,1510.175144,639.7264901,95.26781201,-240.7185673,-530.8750002
125.8925412,1092.747257,1.46E-06,8.12E-07,5.38E-07,3.15E-07,1.40E-07,8.63E-09,-1.64E-07,25306.01173,3208.339521,1703.314145,787.2528227,206.5765541,-158.8938573,-492.8308613
125.8925412,1094.006183,1.58E-06,9.16E-07,6.31E-07,3.97E-07,2.11E-07,6.91E-08,-1.23E-07,26146.6004,3449.879355,1889.530507,931.5464336,317.0023339,-76.46821953,-452.8234019
125.8925412,1095.265108,1.69E-06,1.02E-06,7.21E-07,4.77E-07,2.81E-07,1.29E-07,-8.11E-08,26883.73995,3677.538824,2068.095718,1072.034493,426.1018253,6.224944764,-411.0163031
125.8925412,1096.524034,1.80E-06,1.11E-06,8.08E-07,5.55E-07,3.49E-07,1.89E-07,-3.92E-08,27514.96629,3890.448427,2238.313039,1208.160815,533.4376875,88.85147279,-367.5806049
125.8925412,1097.782959,1.90E-06,1.20E-06,8.92E-07,6.31E-07,4.17E-07,2.48E-07,2.92E-09,28038.15648,4087.798968,2399.520641,1339.387304,638.5809169,171.0777237,-322.6939472
125.8925412,1099.041884,1.99E-06,1.29E-06,9.72E-07,7.04E-07,4.82E-07,3.05E-07,4.50E-08,28451.61262,4268.843458,2551.094148,1465.196782,741.1118949,252.5723039,-276.5398256
125.8925412,1100.30081,2.08E-06,1.37E-06,1.05E-06,7.74E-07,5.46E-07,3.62E-07,8.68E-08,28754.06167,4432.900083,2692.448414,1585.095192,840.6221456,333.00743,-229.3067201
125.8925412,1101.559735,2.15E-06,1.45E-06,1.12E-06,8.42E-07,6.07E-07,4.17E-07,1.28E-07,28944.59517,4579.35466,2823.039867,1698.612828,936.7165798,412.0601033,-181.18723
125.8925412,1102.818661,2.22E-06,1.52E-06,1.19E-06,9.05E-07,6.66E-07,4.70E-07,1.69E-07,29022.71105,4707.661961,2942.368653,1805.306408,1029.014689,489.413647,-132.3772712
125.8925412,1104.077586,2.28E-06,1.58E-06,1.25E-06,9.66E-07,7.23E-07,5.22E-07,2.10E-07,28988.32767,4817.347517,3049.980022,1904.761103,1117.151845,564.7590912,-83.07519365
125.8925412,1105.336512,2.33E-06,1.64E-06,1.31E-06,1.02E-06,7.76E-07,5.71E-07,2.49E-07,28841.7387,4908.009336,3145.465897,1996.591618,1200.781201,637.7962556,-33.48087096
125.8925412,1106.595437,2.37E-06,1.69E-06,1.36E-06,1.07E-06,8.26E-07,6.18E-07,2.87E-07,28583.6272,4979.318676,3228.466471,2080.443591,1279.574916,708.2350417,16.20513239
125.8925412,1107.854362,2.40E-06,1.73E-06,1.41E-06,1.12E-06,8.73E-07,6.63E-07,3.25E-07,28215.08052,5031.020853,3298.671174,2155.995229,1353.225117,775.7967167,65.78241768
125.8925412,1109.113288,2.42E-06,1.77E-06,1.45E-06,1.17E-06,9.17E-07,7.05E-07,3.61E-07,27737.55911,5062.936132,3355.819555,2222.958187,1421.445346,840.2148927,115.0516472
125.8925412,1110.372213,2.43E-06,1.80E-06,1.49E-06,1.21E-06,9.57E-07,7.44E-07,3.95E-07,27152.89478,5074.959901,3399.702253,2281.078426,1483.971674,901.236558,163.8153704
125.8925412,1111.631139,2.44E-06,1.83E-06,1.52E-06,1.24E-06,9.93E-07,7.80E-07,4.28E-07,26463.3004,5067.062653,3430.161496,2330.137317,1540.563389,958.6231651,211.8788251
125.8925412,1112.890064,2.43E-06,1.84E-06,1.54E-06,1.27E-06,1.02E-06,8.14E-07,4.59E-07,25671.34867,5039.290028,3447.091388,2369.95227,1591.003982,1012.151472,259.0507691
125.8925412,1114.148989,2.42E-06,1.85E-06,1.56E-06,1.29E-06,1.05E-06,8.43E-07,4.88E-07,24779.96198,4991.762368,3450.438227,2400.377114,1635.102015,1061.614316,305.1442578
125.8925412,1115.407915,2.39E-06,1.85E-06,1.57E-06,1.31E-06,1.08E-06,8.70E-07,5.16E-07,23792.41561,4924.673972,3440.200523,2421.302668,1672.691577,1106.821451,349.9773676
125.8925412,1116.66684,2.36E-06,1.85E-06,1.58E-06,1.33E-06,1.10E-06,8.93E-07,5.41E-07,22712.3219,4838.292338,3416.428725,2432.657027,1703.632825,1147.600207,393.3739268
125.8925412,1117.925766,2.31E-06,1.84E-06,1.58E-06,1.34E-06,1.11E-06,9.12E-07,5.64E-07,21543.6161,4732.957088,3379.224937,2434.405545,1727.812542,1183.796018,435.1642084
125.8925412,1119.184691,2.26E-06,1.82E-06,1.57E-06,1.34E-06,1.12E-06,9.28E-07,5.85E-07,20290.55319,4609.078554,3328.742428,2426.550883,1745.144344,1215.272985,475.1855548
125.8925412,1120.443616,2.20E-06,1.79E-06,1.56E-06,1.34E-06,1.13E-06,9.41E-07,6.04E-07,18957.69423,4467.136302,3265.184856,2409.132924,1755.56884,1241.914318,513.2829862
125.8925412,1121.702542,2.13E-06,1.76E-06,1.54E-06,1.33E-06,1.13E-06,9.49E-07,6.20E-07,17549.88991,4307.677416,3188.805426,2382.228379,1759.053837,1263.622633,549.3097792
125.8925412,1122.961467,2.05E-06,1.72E-06,1.52E-06,1.32E-06,1.13E-06,9.54E-07,6.34E-07,16072.27188,4131.314478,3099.905896,2345.950383,1755.594294,1280.320237,583.1279764
125.8925412,1124.220393,1.96E-06,1.67E-06,1.48E-06,1.30E-06,1.12E-06,9.55E-07,6.45E-07,14530.23888,3938.723426,2998.835344,2300.44801,1745.212148,1291.949334,614.6088612
125.8925412,1125.479318,1.86E-06,1.61E-06,1.45E-06,1.28E-06,1.11E-06,9.52E-07,6.54E-07,12929.43856,3730.641227,2885.988816,2245.90554,1727.95617,1298.472107,643.6334032
125.8925412,1126.738244,1.76E-06,1.55E-06,1.40E-06,1.25E-06,1.09E-06,9.45E-07,6.60E-07,11275.75398,3507.86329,2761.805866,2182.541653,1703.90166,1299.870731,670.092643
125.8925412,1127.997169,1.65E-06,1.49E-06,1.36E-06,1.22E-06,1.07E-06,9.35E-07,6.63E-07,9575.288007,3271.240709,2626.768888,2110.608561,1673.149984,1296.147357,693.8880284
125.8925412,1129.256094,1.54E-06,1.41E-06,1.30E-06,1.18E-06,1.05E-06,9.21E-07,6.64E-07,7834.343307,3021.677373,2481.40132,2030.390967,1635.828112,1287.323969,714.9317206
125.8925412,1130.51502,1.41E-06,1.34E-06,1.24E-06,1.14E-06,1.02E-06,9.03E-07,6.62E-07,6059.404546,2760.126832,2326.265749,1942.204897,1592.08805,1273.442172,733.146848
125.8925412,1131.773945,1.29E-06,1.25E-06,1.18E-06,1.09E-06,9.89E-07,8.82E-07,6.58E-07,4257.120113,2487.589004,2161.961857,1846.396503,1542.106137,1254.562949,748.4677071
125.8925412,1133.032871,1.15E-06,1.16E-06,1.11E-06,1.04E-06,9.53E-07,8.57E-07,6.51E-07,2434.279968,2205.106744,1989.124229,1743.340722,1486.082292,1230.766318,760.8399306
125.8925412,1134.291796,1.02E-06,1.07E-06,1.04E-06,9.85E-07,9.13E-07,8.29E-07,6.41E-07,597.7939663,1913.762225,1808.420072,1633.439817,1424.239216,1202.150922,770.2206112
125.8925412,1135.550721,8.75E-07,9.73E-07,9.63E-07,9.26E-07,8.69E-07,7.98E-07,6.29E-07,-1245.329575,1614.673157,1620.546818,1517.121875,1356.821464,1168.833575,776.5783748
125.8925412,1136.809647,7.29E-07,8.72E-07,8.83E-07,8.64E-07,8.22E-07,7.63E-07,6.14E-07,-3088.008366,1308.988881,1426.229594,1394.839217,1284.094464,1130.948746,779.8934175
125.8925412,1138.068572,5.81E-07,7.67E-07,7.99E-07,7.98E-07,7.71E-07,7.26E-07,5.97E-07,-4923.111276,997.8863189,1226.218616,1267.066687,1206.343502,1088.647973,780.1575062
125.8925412,1139.327498,4.30E-07,6.59E-07,7.11E-07,7.28E-07,7.17E-07,6.85E-07,5.78E-07,-6743.482979,682.565772,1021.286489,1134.299902,1123.872611,1042.099233,777.3739329
125.8925412,1140.586423,2.77E-07,5.49E-07,6.21E-07,6.56E-07,6.61E-07,6.42E-07,5.56E-07,-8541.970713,364.2466203,812.2254055,997.0534415,1037.003398,991.486268,771.5574333
125.8925412,1141.845348,1.23E-07,4.36E-07,5.29E-07,5.82E-07,6.02E-07,5.96E-07,5.32E-07,-10311.45226,44.16290892,599.8442726,855.8589423,946.0738514,937.0078546,762.7340734
125.8925412,1143.104274,-3.12E-08,3.21E-07,4.34E-07,5.05E-07,5.41E-07,5.48E-07,5.06E-07,-12044.86342,-276.4411792,384.9657754,711.2631504,851.4370724,878.8770265,750.9410966
125.8925412,1144.363199,-1.86E-07,2.05E-07,3.37E-07,4.25E-07,4.77E-07,4.98E-07,4.78E-07,-13735.22659,-596.315927,168.4233639,563.8259327,753.4599595,817.3202707,736.2267365
125.8925412,1145.622125,-3.40E-07,8.81E-08,2.39E-07,3.45E-07,4.12E-07,4.46E-07,4.48E-07,-15375.68071,-914.210758,-48.94181414,414.118226,652.521864,752.5766715,718.6500011
125.8925412,1146.88105,-4.93E-07,-2.92E-08,1.40E-07,2.62E-07,3.44E-07,3.92E-07,4.16E-07,-16959.51065,-1228.878981,-266.2840165,262.7199436,549.0132087,684.897021,698.2804246
125.8925412,1148.139976,-6.45E-07,-1.47E-07,4.04E-08,1.79E-07,2.76E-07,3.36E-07,3.83E-07,-18480.17685,-1539.082574,-482.7560573,110.2178614,443.3340566,614.5429038,675.1977866
125.8925412,1149.398901,-7.94E-07,-2.63E-07,-5.94E-08,9.52E-08,2.06E-07,2.80E-07,3.48E-07,-19931.34581,-1843.596996,-697.5124873,-42.79653248,335.8926616,541.7857468,649.4918065
125.8925412,1150.657826,-9.40E-07,-3.79E-07,-1.59E-07,1.07E-08,1.36E-07,2.22E-07,3.12E-07,-21306.92019,-2141.216007,-909.7127847,-195.7292196,227.1039984,466.9058382,621.2618093
