P (s),time (s),Stim_Mech,Obs1_Mech,Obs2_Mech,Obs3_Mech,Obs4_Mech,Obs5_Mech,Obs6_Mech,Stim_Hyd,Obs1_Hyd,Obs2_Hyd,Obs3_Hyd,Obs4_Hyd,Obs5_Hyd,Obs6_Hyd
398.1071706,1819.349769,1.60E-07,-5.96E-09,-6.14E-08,-1.03E-07,-1.34E-07,-1.57E-07,-1.81E-07,10148.01397,464.9701407,28.59201513,-185.2645535,-287.3716034,-327.520809,-314.1212855
398.1071706,1823.330841,2.49E-07,6.07E-08,-3.33E-09,-5.26E-08,-9.01E-08,-1.18E-07,-1.51E-07,11642.39305,678.3596457,170.2005422,-87.86518129,-219.8822521,-281.5458844,-293.2857968
398.1071706,1827.311913,3.38E-07,1.27E-07,5.48E-08,-1.65E-09,-4.53E-08,-7.83E-08,-1.21E-07,13089.0834,889.0170582,311.1273431,9.889534116,-151.5093652,-234.4420065,-271.2785583
398.1071706,1831.292985,4.25E-07,1.93E-07,1.13E-07,4.93E-08,-3.29E-10,-3.86E-08,-9.02E-08,14482.57499,1096.111575,450.8142637,107.6112828,-82.52462174,-186.3962087,-248.1867022
398.1071706,1835.274056,5.10E-07,2.58E-07,1.70E-07,1.00E-07,4.46E-08,1.29E-09,-5.92E-08,15817.43819,1298.826145,588.7079324,204.9121106,-13.20227431,-137.5995229,-224.1017793
398.1071706,1839.255128,5.93E-07,3.22E-07,2.27E-07,1.51E-07,8.94E-08,4.12E-08,-2.79E-08,17088.52765,1496.360255,724.2621084,301.4061909,56.18225152,-88.2460705,-199.1194416
398.1071706,1843.2362,6.74E-07,3.85E-07,2.83E-07,2.00E-07,1.34E-07,8.09E-08,3.48E-09,18291.19593,1687.93841,856.9412601,396.7104052,125.3531976,-38.53208746,-173.3390479
398.1071706,1847.217271,7.52E-07,4.46E-07,3.38E-07,2.49E-07,1.78E-07,1.20E-07,3.49E-08,19420.81704,1872.809284,986.2212836,490.446359,194.0353673,11.34453974,-146.8631664
398.1071706,1851.198343,8.27E-07,5.06E-07,3.91E-07,2.97E-07,2.21E-07,1.59E-07,6.61E-08,20472.86982,2050.2426,1111.59025,582.2431321,261.9558403,61.18501514,-119.7972245
398.1071706,1855.179415,8.99E-07,5.64E-07,4.43E-07,3.44E-07,2.63E-07,1.97E-07,9.71E-08,21443.75888,2219.543723,1232.553965,671.7369205,328.8449643,110.791047,-92.24918587
398.1071706,1859.160486,9.68E-07,6.19E-07,4.93E-07,3.90E-07,3.05E-07,2.35E-07,1.28E-07,22330.02455,2380.056746,1348.637372,758.5719885,394.4366088,159.9653404,-64.3289088
398.1071706,1863.141558,1.03E-06,6.72E-07,5.41E-07,4.34E-07,3.45E-07,2.72E-07,1.58E-07,23127.61967,2531.146184,1459.380598,842.405612,458.4700586,208.5116252,-36.14763729
398.1071706,1867.12263,1.09E-06,7.22E-07,5.87E-07,4.76E-07,3.83E-07,3.07E-07,1.87E-07,23833.94133,2672.216159,1564.346351,922.9072806,520.6917415,256.2365582,-7.817931213
398.1071706,1871.103702,1.15E-06,7.69E-07,6.31E-07,5.16E-07,4.21E-07,3.41E-07,2.16E-07,24447.40366,2802.734427,1663.127359,999.7559049,580.8544497,302.9510066,20.54697972
398.1071706,1875.084773,1.20E-06,8.14E-07,6.72E-07,5.55E-07,4.56E-07,3.74E-07,2.44E-07,24964.29842,2922.18693,1755.333439,1072.64823,638.7186476,348.4685776,48.83421267
398.1071706,1879.065845,1.25E-06,8.55E-07,7.11E-07,5.91E-07,4.90E-07,4.06E-07,2.71E-07,25382.742,3030.087487,1840.59636,1141.300316,694.0562894,392.6076363,76.93095555
398.1071706,1883.046917,1.29E-06,8.93E-07,7.47E-07,6.25E-07,5.22E-07,4.36E-07,2.97E-07,25702.56981,3126.038134,1918.588324,1205.438058,746.6479832,435.1936607,104.7248188
398.1071706,1887.027988,1.33E-06,9.27E-07,7.80E-07,6.56E-07,5.52E-07,4.64E-07,3.21E-07,25921.82525,3209.67171,1989.005776,1264.80747,796.2845657,476.0575316,132.1051358
398.1071706,1891.00906,1.36E-06,9.58E-07,8.09E-07,6.85E-07,5.79E-07,4.90E-07,3.45E-07,26039.23378,3280.643447,2051.566143,1319.17784,842.7702524,515.0361498,158.9629045
398.1071706,1894.990132,1.38E-06,9.84E-07,8.36E-07,7.11E-07,6.05E-07,5.15E-07,3.67E-07,26055.37848,3338.687358,2106.027288,1368.334046,885.9216552,551.9753244,185.1909149
398.1071706,1898.971204,1.41E-06,1.01E-06,8.59E-07,7.34E-07,6.28E-07,5.37E-07,3.88E-07,25969.97232,3383.589242,2152.180921,1412.081446,925.5678272,586.7291185,210.6848289
398.1071706,1902.952275,1.42E-06,1.03E-06,8.79E-07,7.55E-07,6.48E-07,5.57E-07,4.07E-07,25782.7881,3415.161885,2189.842229,1450.250467,961.5526558,619.1593974,235.3434858
398.1071706,1906.933347,1.43E-06,1.04E-06,8.96E-07,7.72E-07,6.66E-07,5.75E-07,4.24E-07,25495.17522,3433.285002,2218.863991,1482.691314,993.7348434,649.1380107,259.0688125
398.1071706,1910.914419,1.43E-06,1.05E-06,9.08E-07,7.86E-07,6.81E-07,5.91E-07,4.40E-07,25108.28461,3437.899928,2239.138212,1509.275654,1021.987508,676.5470898,281.7666173
398.1071706,1914.89549,1.43E-06,1.06E-06,9.18E-07,7.98E-07,6.94E-07,6.05E-07,4.54E-07,24623.06957,3428.981921,2250.584117,1529.90103,1046.199774,701.2783069,303.3471409
398.1071706,1918.876562,1.43E-06,1.06E-06,9.24E-07,8.06E-07,7.04E-07,6.16E-07,4.66E-07,24041.67529,3406.563344,2253.15536,1544.487536,1066.2772,723.2342258,323.7249696
398.1071706,1922.857634,1.41E-06,1.06E-06,9.26E-07,8.11E-07,7.11E-07,6.24E-07,4.77E-07,23366.48151,3370.740604,2246.846511,1552.977571,1082.141253,742.3290586,342.8195052
398.1071706,1926.838705,1.40E-06,1.05E-06,9.24E-07,8.12E-07,7.15E-07,6.30E-07,4.85E-07,22599.64013,3321.650348,2231.682963,1555.339432,1093.730184,758.4879909,360.5555735
398.1071706,1930.819777,1.37E-06,1.04E-06,9.19E-07,8.11E-07,7.16E-07,6.34E-07,4.92E-07,21744.12774,3259.478735,2207.721749,1551.565389,1100.999558,771.6477923,376.8634217
398.1071706,1934.800849,1.34E-06,1.03E-06,9.10E-07,8.06E-07,7.15E-07,6.35E-07,4.97E-07,20803.37753,3184.473177,2175.059444,1541.670337,1103.921698,781.7576435,391.6789276
398.1071706,1938.781921,1.31E-06,1.01E-06,8.98E-07,7.98E-07,7.11E-07,6.34E-07,4.99E-07,19780.67164,3096.925158,2133.825719,1525.69437,1102.486008,788.7786599,404.944128
398.1071706,1942.762992,1.27E-06,9.89E-07,8.82E-07,7.87E-07,7.04E-07,6.30E-07,5.00E-07,18679.81925,2997.169757,2084.179636,1503.701813,1096.699418,792.68397,416.6073082
398.1071706,1946.744064,1.22E-06,9.63E-07,8.62E-07,7.73E-07,6.94E-07,6.24E-07,4.99E-07,17505.15437,2885.597227,2026.316323,1475.779264,1086.585822,793.4593676,426.6230385
398.1071706,1950.725136,1.17E-06,9.34E-07,8.39E-07,7.56E-07,6.82E-07,6.15E-07,4.96E-07,16260.96588,2762.64254,1960.464262,1442.03711,1072.18595,791.1030133,434.9525451
398.1071706,1954.706207,1.12E-06,9.00E-07,8.13E-07,7.36E-07,6.66E-07,6.04E-07,4.91E-07,14951.85085,2628.77918,1886.879341,1402.609177,1053.557633,785.6251743,441.5638467
398.1071706,1958.687279,1.06E-06,8.63E-07,7.84E-07,7.13E-07,6.49E-07,5.90E-07,4.84E-07,13582.89951,2484.527783,1805.848814,1357.650512,1030.775251,777.0485952,446.4316949
398.1071706,1962.668351,9.99E-07,8.22E-07,7.51E-07,6.87E-07,6.28E-07,5.74E-07,4.75E-07,12159.24863,2330.451148,1717.69137,1307.337855,1003.929226,765.408292,449.5377651
398.1071706,1966.649423,9.32E-07,7.79E-07,7.16E-07,6.58E-07,6.05E-07,5.56E-07,4.64E-07,10686.19165,2167.145539,1622.750885,1251.86963,973.1260563,750.7510977,450.8707823
398.1071706,1970.630494,8.62E-07,7.32E-07,6.78E-07,6.27E-07,5.80E-07,5.36E-07,4.51E-07,9169.425533,1995.245316,1521.397343,1191.463743,938.4877726,733.1357341,450.4264127
398.1071706,1974.611566,7.88E-07,6.82E-07,6.37E-07,5.94E-07,5.52E-07,5.13E-07,4.37E-07,7614.751262,1815.421568,1414.028282,1126.357098,900.1511468,712.6326139,448.2072908
398.1071706,1978.592638,7.11E-07,6.29E-07,5.93E-07,5.58E-07,5.23E-07,4.89E-07,4.21E-07,6028.024466,1628.373256,1301.063522,1056.805654,858.2674464,689.3232771,444.2230833
398.1071706,1982.573709,6.31E-07,5.75E-07,5.47E-07,5.19E-07,4.91E-07,4.62E-07,4.03E-07,4415.385785,1434.827873,1182.943526,983.0824462,813.001896,663.3001949,438.4903532
398.1071706,1986.554781,5.49E-07,5.17E-07,4.99E-07,4.79E-07,4.57E-07,4.34E-07,3.83E-07,2783.097264,1235.541908,1060.130948,905.4763268,764.5327028,634.6665196,431.0324538
398.1071706,1990.535853,4.64E-07,4.58E-07,4.49E-07,4.37E-07,4.22E-07,4.04E-07,3.62E-07,1137.405894,1031.293168,933.1068155,824.2918258,713.0505064,603.5354576,421.8795038
398.1071706,1994.516924,3.78E-07,3.97E-07,3.97E-07,3.93E-07,3.84E-07,3.72E-07,3.40E-07,-515.3071082,822.8780233,802.367348,739.8478047,658.7579472,570.0299074,411.0682616
398.1071706,1998.497996,2.90E-07,3.34E-07,3.44E-07,3.47E-07,3.45E-07,3.39E-07,3.16E-07,-2168.463097,611.1136201,668.4245297,652.4747255,601.8683563,534.2820568,398.6418178
398.1071706,2002.479068,2.00E-07,2.70E-07,2.89E-07,3.01E-07,3.05E-07,3.05E-07,2.91E-07,-3815.717853,396.8294858,531.8042575,562.5151791,542.6048476,496.4326139,384.6495667
398.1071706,2006.46014,1.10E-07,2.05E-07,2.33E-07,2.53E-07,2.64E-07,2.69E-07,2.65E-07,-5450.567007,180.863304,393.0403321,470.3220139,481.2000372,456.6302596,369.1469161
398.1071706,2010.441211,1.96E-08,1.39E-07,1.77E-07,2.03E-07,2.22E-07,2.33E-07,2.38E-07,-7066.447785,-35.93635191,252.6766255,376.2565399,417.8950019,415.0314831,352.1951101
398.1071706,2014.422283,-7.12E-08,7.21E-08,1.19E-07,1.54E-07,1.78E-07,1.95E-07,2.10E-07,-8657.026416,-252.7157762,111.2655426,280.6876476,352.9379115,371.7997039,333.8610087
398.1071706,2018.403355,-1.62E-07,5.23E-09,6.09E-08,1.03E-07,1.34E-07,1.56E-07,1.81E-07,-10215.98044,-468.6229583,-30.63798011,183.9905999,286.5835977,327.1045318,314.2168152
398.1071706,2022.384426,-2.52E-07,-6.17E-08,2.61E-09,5.21E-08,8.97E-08,1.17E-07,1.51E-07,-11736.96142,-682.8071933,-172.4770992,86.54471635,219.0923952,281.1212622,293.3397226
398.1071706,2026.365498,-3.41E-07,-1.28E-07,-5.57E-08,9.64E-10,4.48E-08,7.79E-08,1.21E-07,-13213.87674,-894.4218151,-313.6930177,-11.2677923,150.7287448,234.0301531,271.3116485
398.1071706,2030.34657,-4.28E-07,-1.95E-07,-1.14E-07,-5.02E-08,-3.22E-10,3.81E-08,9.00E-08,-14640.80517,-1102.630999,-453.7297318,-109.0626771,81.76059267,186.0156261,248.21894
398.1071706,2034.327642,-5.14E-07,-2.60E-07,-1.72E-07,-1.01E-07,-4.54E-08,-1.91E-09,5.88E-08,-16011.86582,-1306.611411,-592.0362816,-206.4553672,12.45870521,137.2658096,224.1520709
398.1071706,2038.308713,-5.99E-07,-3.25E-07,-2.29E-07,-1.52E-07,-9.04E-08,-4.19E-08,2.75E-08,-17321.43058,-1505.552248,-728.0663551,-303.0636633,-56.90531923,87.9716543,199.2051508
398.1071706,2042.289785,-6.80E-07,-3.88E-07,-2.85E-07,-2.02E-07,-1.35E-07,-8.17E-08,-4.02E-09,-18564.27109,-1698.663556,-861.2820731,-398.5076789,-126.0597559,38.32605426,173.4757129
398.1071706,2046.270857,-7.60E-07,-4.50E-07,-3.40E-07,-2.51E-07,-1.79E-07,-1.21E-07,-3.55E-08,-19735.16687,-1885.181883,-991.1597331,-492.4111028,-194.7330101,-11.47691092,147.0642485
398.1071706,2050.251928,-8.36E-07,-5.10E-07,-3.94E-07,-2.99E-07,-2.22E-07,-1.60E-07,-6.68E-08,-20829.0518,-2064.361103,-1117.185136,-584.40493,-262.6553937,-61.24206671,120.0738167
398.1071706,2054.233,-9.09E-07,-5.68E-07,-4.46E-07,-3.47E-07,-2.65E-07,-1.99E-07,-9.79E-08,-21841.70377,-2235.480895,-1238.854895,-674.1276559,-329.5610758,-110.7744331,92.60977832
398.1071706,2058.214072,-9.78E-07,-6.24E-07,-4.96E-07,-3.92E-07,-3.07E-07,-2.36E-07,-1.29E-07,-22769.00373,-2397.867315,-1355.690432,-761.2231848,-395.1868159,-159.8804717,64.77946761
398.1071706,2062.195143,-1.04E-06,-6.77E-07,-5.45E-07,-4.36E-07,-3.47E-07,-2.73E-07,-1.59E-07,-23606.33084,-2550.872052,-1467.231892,-845.34746,-459.2733957,-208.3676745,36.69138779
398.1071706,2066.176215,-1.10E-06,-7.28E-07,-5.91E-07,-4.79E-07,-3.86E-07,-3.09E-07,-1.88E-07,-24350.48676,-2693.862112,-1573.025897,-926.172267,-521.5703512,-256.0452614,8.455032123
398.1071706,2070.157287,-1.16E-06,-7.76E-07,-6.35E-07,-5.20E-07,-4.23E-07,-3.43E-07,-2.17E-07,-24999.10821,-2826.280287,-1672.655718,-1003.374619,-581.8330392,-302.7273629,-19.81914859
398.1071706,2074.138359,-1.21E-06,-8.20E-07,-6.77E-07,-5.58E-07,-4.59E-07,-3.76E-07,-2.45E-07,-25548.47686,-2947.600278,-1765.730039,-1076.646981,-639.8220616,-348.2307738,-48.0208134
398.1071706,2078.11943,-1.26E-06,-8.62E-07,-7.16E-07,-5.95E-07,-4.93E-07,-4.08E-07,-2.72E-07,-25995.98501,-3057.312588,-1851.870256,-1145.703104,-695.3093139,-392.3758703,-76.03998629
398.1071706,2082.100502,-1.31E-06,-9.00E-07,-7.52E-07,-6.29E-07,-5.25E-07,-4.38E-07,-2.98E-07,-26340.67283,-3154.980565,-1930.7315,-1210.26782,-748.0768678,-434.9895784,-103.7668731
398.1071706,2086.081574,-1.34E-06,-9.35E-07,-7.85E-07,-6.60E-07,-5.55E-07,-4.66E-07,-3.23E-07,-26580.61139,-3240.221875,-2002.003317,-1270.081133,-797.9148278,-475.9046721,-131.092938
398.1071706,2090.062645,-1.37E-06,-9.66E-07,-8.15E-07,-6.89E-07,-5.83E-07,-4.93E-07,-3.47E-07,-26714.07418,-3312.675502,-2065.396356,-1324.907719,-844.6256889,-514.9593189,-157.9114294
398.1071706,2094.043717,-1.40E-06,-9.93E-07,-8.42E-07,-7.16E-07,-6.08E-07,-5.17E-07,-3.69E-07,-26741.21396,-3372.044217,-2120.653534,-1374.530108,-888.0255398,-551.9995216,-184.1171411
398.1071706,2098.024789,-1.42E-06,-1.02E-06,-8.66E-07,-7.39E-07,-6.31E-07,-5.40E-07,-3.89E-07,-26661.92699,-3418.099462,-2167.555765,-1418.746673,-927.9415079,-586.8795471,-209.6071144
398.1071706,2102.005861,-1.44E-06,-1.04E-06,-8.86E-07,-7.60E-07,-6.52E-07,-5.60E-07,-4.09E-07,-26475.68012,-3450.643543,-2205.91221,-1457.381116,-964.2140319,-619.4610538,-234.2813984
398.1071706,2105.986932,-1.45E-06,-1.05E-06,-9.02E-07,-7.77E-07,-6.70E-07,-5.78E-07,-4.26E-07,-26183.60574,-3469.533235,-2235.564598,-1490.280483,-996.699326,-649.6146224,-258.0429295
398.1071706,2109.968004,-1.45E-06,-1.06E-06,-9.15E-07,-7.92E-07,-6.85E-07,-5.94E-07,-4.42E-07,-25787.32336,-3474.699898,-2256.393663,-1517.309806,-1025.267603,-677.2209322,-280.7979143
398.1071706,2113.949076,-1.45E-06,-1.07E-06,-9.25E-07,-8.03E-07,-6.98E-07,-6.08E-07,-4.56E-07,-25287.74401,-3466.116585,-2268.31321,-1538.358781,-1049.803482,-702.1700383,-302.4566403
398.1071706,2117.930147,-1.44E-06,-1.07E-06,-9.30E-07,-8.11E-07,-7.08E-07,-6.19E-07,-4.69E-07,-24686.91514,-3443.803143,-2271.270577,-1553.343741,-1070.208474,-724.361947,-322.9335434
398.1071706,2121.911219,-1.43E-06,-1.07E-06,-9.33E-07,-8.16E-07,-7.15E-07,-6.28E-07,-4.79E-07,-23987.93063,-3407.852514,-2265.251658,-1562.201739,-1086.400357,-743.7079615,-342.1473349
398.1071706,2125.892291,-1.41E-06,-1.06E-06,-9.31E-07,-8.18E-07,-7.19E-07,-6.34E-07,-4.88E-07,-23193.25429,-3358.408328,-2250.277653,-1564.893435,-1098.312493,-760.1304104,-360.0217068
398.1071706,2129.873362,-1.39E-06,-1.05E-06,-9.26E-07,-8.16E-07,-7.21E-07,-6.38E-07,-4.94E-07,-22305.84867,-3295.655714,-2226.403851,-1561.407153,-1105.895534,-773.5625469,-376.4855874
398.1071706,2133.854434,-1.36E-06,-1.04E-06,-9.17E-07,-8.12E-07,-7.19E-07,-6.39E-07,-4.99E-07,-21329.96841,-3219.846036,-2193.72277,-1551.754273,-1109.117693,-783.9496134,-391.4731292
398.1071706,2137.835506,-1.32E-06,-1.02E-06,-9.04E-07,-8.04E-07,-7.15E-07,-6.38E-07,-5.02E-07,-20269.56697,-3131.286437,-2152.362254,-1535.968833,-1107.963757,-791.2490004,-404.9242098
398.1071706,2141.816578,-1.28E-06,-9.98E-07,-8.88E-07,-7.93E-07,-7.08E-07,-6.34E-07,-5.03E-07,-19128.54436,-3030.32227,-2102.483667,-1514.111717,-1102.435756,-795.4298332,-416.7848007
398.1071706,2145.797649,-1.24E-06,-9.71E-07,-8.68E-07,-7.78E-07,-6.98E-07,-6.27E-07,-5.02E-07,-17912.00794,-2917.355042,-2044.283448,-1486.268064,-1092.553584,-796.473532,-427.0069238
398.1071706,2149.778721,-1.19E-06,-9.41E-07,-8.45E-07,-7.61E-07,-6.86E-07,-6.19E-07,-4.98E-07,-16625.17784,-2792.842233,-1977.991648,-1452.544784,-1078.354179,-794.3741889,-435.5489194
398.1071706,2153.759793,-1.13E-06,-9.07E-07,-8.19E-07,-7.41E-07,-6.71E-07,-6.07E-07,-4.93E-07,-15272.8794,-2657.277218,-1903.869864,-1413.073582,-1059.89134,-789.1381163,-442.3758231
398.1071706,2157.740864,-1.07E-06,-8.70E-07,-7.89E-07,-7.18E-07,-6.53E-07,-5.94E-07,-4.86E-07,-13860.81443,-2511.198118,-1822.211657,-1368.010113,-1037.236179,-780.7839069,-447.4593516
398.1071706,2161.721936,-1.01E-06,-8.29E-07,-7.57E-07,-6.92E-07,-6.32E-07,-5.78E-07,-4.77E-07,-12395.13734,-2355.194346,-1733.341117,-1317.530698,-1010.476597,-769.342774,-450.7779702
398.1071706,2165.703008,-9.41E-07,-7.84E-07,-7.21E-07,-6.63E-07,-6.09E-07,-5.59E-07,-4.66E-07,-10881.50612,-2189.888615,-1637.610547,-1261.833641,-979.7165913,-754.858184,-452.3171823
398.1071706,2169.68408,-8.69E-07,-7.37E-07,-6.82E-07,-6.31E-07,-5.84E-07,-5.39E-07,-4.54E-07,-9326.017134,-2015.937026,-1535.400071,-1201.139426,-945.0762536,-737.3855443,-452.0695509
398.1071706,2173.665151,-7.95E-07,-6.87E-07,-6.41E-07,-5.98E-07,-5.56E-07,-5.16E-07,-4.39E-07,-7735.384861,-1834.038224,-1427.116103,-1135.687524,-906.6914224,-716.9923286,-450.0346247
398.1071706,2177.646223,-7.17E-07,-6.34E-07,-5.97E-07,-5.61E-07,-5.26E-07,-4.92E-07,-4.23E-07,-6115.909875,-1644.920193,-1313.188798,-1065.736128,-864.7127851,-693.7577797,-446.2190825
398.1071706,2181.627295,-6.36E-07,-5.79E-07,-5.51E-07,-5.23E-07,-4.94E-07,-4.65E-07,-4.05E-07,-4473.921229,-1449.333701,-1194.070999,-991.5626084,-819.3053866,-667.77238,-440.636757
398.1071706,2185.608366,-5.53E-07,-5.21E-07,-5.03E-07,-4.82E-07,-4.60E-07,-4.37E-07,-3.85E-07,-2816.337661,-1248.060586,-1070.236614,-913.4608737,-770.6482462,-639.1376919,-433.3084756
398.1071706,2189.589438,-4.67E-07,-4.61E-07,-4.52E-07,-4.40E-07,-4.24E-07,-4.07E-07,-3.64E-07,-1149.831502,-1041.906007,-942.1779245,-831.7399402,-718.9334405,-607.966053,-424.2620437
398.1071706,2193.57051,-3.80E-07,-4.00E-07,-4.00E-07,-3.96E-07,-3.87E-07,-3.75E-07,-3.42E-07,519.1905841,-831.6882305,-810.4039508,-746.7241232,-664.3652253,-574.379944,-413.5322246
398.1071706,2197.551581,-2.92E-07,-3.36E-07,-3.47E-07,-3.50E-07,-3.48E-07,-3.42E-07,-3.18E-07,2183.862406,-618.244472,-675.4388725,-658.7510262,-607.1595404,-538.5116055,-401.1605416
398.1071706,2201.532653,-2.02E-07,-2.72E-07,-2.91E-07,-3.03E-07,-3.07E-07,-3.07E-07,-2.93E-07,3837.571829,-402.4248045,-537.8188811,-568.1694185,-547.5428369,-500.5024908,-387.1950835
398.1071706,2205.513725,-1.12E-07,-2.07E-07,-2.35E-07,-2.55E-07,-2.66E-07,-2.71E-07,-2.67E-07,5473.939734,-185.0858798,-398.0906491,-475.3388388,-485.751333,-460.5027761,-371.6904232
398.1071706,2209.494797,-2.07E-08,-1.40E-07,-1.78E-07,-2.05E-07,-2.23E-07,-2.34E-07,-2.39E-07,7086.399037,32.90995067,-256.8093111,-380.6280974,-422.0300675,-418.670663,-354.7073685
398.1071706,2213.475868,7.02E-08,-7.34E-08,-1.20E-07,-1.55E-07,-1.80E-07,-1.96E-07,-2.11E-07,8668.573858,250.6974267,-114.5357613,-284.4131838,-356.6319145,-375.1718416,-336.3127117
398.1071706,2217.45694,1.61E-07,-6.30E-09,-6.21E-08,-1.04E-07,-1.36E-07,-1.58E-07,-1.82E-07,10214.44248,467.4145209,28.16559739,-187.076049,-289.8164838,-330.1787986,-316.5789893
398.1071706,2221.438012,2.51E-07,6.08E-08,-3.64E-09,-5.33E-08,-9.09E-08,-1.19E-07,-1.52E-07,11717.95548,682.2046081,170.7288045,-89.00331347,-221.8490991,-283.8700562,-295.5841932
398.1071706,2225.419083,3.40E-07,1.28E-07,5.49E-08,-1.95E-09,-4.59E-08,-7.91E-08,-1.22E-07,13173.2086,894.2184743,312.5888328,9.415700969,-152.9997729,-236.4295061,-273.4114379
398.1071706,2229.400155,4.27E-07,1.94E-07,1.13E-07,4.94E-08,-6.04E-10,-3.91E-08,-9.10E-08,14574.70716,1102.619676,453.1839566,107.7904723,-83.54206762,-188.0456897,-250.1486452
398.1071706,2233.381227,5.13E-07,2.60E-07,1.71E-07,1.01E-07,4.47E-08,1.04E-09,-5.98E-08,15917.09491,1306.587661,591.9577695,205.7305782,-13.75197251,-138.9109766,-225.888197
398.1071706,2237.362299,5.97E-07,3.24E-07,2.28E-07,1.51E-07,8.97E-08,4.12E-08,-2.83E-08,17195.16392,1505.319416,728.3614518,302.8474985,56.09316681,-89.22079705,-200.7265426
398.1071706,2241.34337,6.78E-07,3.87E-07,2.84E-07,2.01E-07,1.34E-07,8.11E-08,3.26E-09,18404.1213,1698.033786,861.8560921,398.7562464,125.71579,-39.1728811,-174.7638105
398.1071706,2245.324442,7.56E-07,4.49E-07,3.39E-07,2.51E-07,1.79E-07,1.21E-07,3.48E-08,19539.44372,1883.975013,991.9147135,493.076696,194.8392815,11.03358186,-148.103412
398.1071706,2249.305514,8.32E-07,5.09E-07,3.93E-07,2.99E-07,2.22E-07,1.60E-07,6.63E-08,20596.79421,2062.4143,1118.024306,585.4351968,263.1890566,61.19876333,-120.8516041
398.1071706,2253.286585,9.04E-07,5.67E-07,4.45E-07,3.46E-07,2.65E-07,1.98E-07,9.75E-08,21572.23529,2232.653062,1239.687937,675.4661766,330.4936643,111.1229802,-93.11705182
398.1071706,2257.267657,9.73E-07,6.22E-07,4.96E-07,3.92E-07,3.06E-07,2.36E-07,1.28E-07,22462.18594,2394.026386,1356.426685,762.8134562,396.4859176,160.6075216,-65.01039244
398.1071706,2261.248729,1.04E-06,6.76E-07,5.44E-07,4.36E-07,3.47E-07,2.73E-07,1.59E-07,23263.30647,2545.904619,1467.781446,847.1316771,460.9039574,209.4554758,-36.64377403
398.1071706,2265.2298,1.10E-06,7.26E-07,5.91E-07,4.79E-07,3.86E-07,3.09E-07,1.88E-07,23972.63863,2687.695683,1573.314736,928.0877738,523.4922878,257.4725126,-8.13038736
398.1071706,2269.210872,1.16E-06,7.74E-07,6.35E-07,5.19E-07,4.23E-07,3.43E-07,2.17E-07,24587.62738,2818.848067,1672.612427,1005.362211,584.002825,304.4676729,20.41599142
398.1071706,2273.191944,1.21E-06,8.18E-07,6.76E-07,5.58E-07,4.59E-07,3.76E-07,2.45E-07,25106.01321,2938.852395,1765.285295,1078.650214,642.1958924,350.2541596,48.8814709
398.1071706,2277.173016,1.25E-06,8.60E-07,7.15E-07,5.94E-07,4.93E-07,4.08E-07,2.72E-07,25525.90537,3047.242965,1850.970489,1147.663047,697.8411582,394.6500861,77.15251992
398.1071706,2281.154087,1.30E-06,8.98E-07,7.51E-07,6.28E-07,5.25E-07,4.38E-07,2.98E-07,25845.83279,3143.600059,1929.332954,1212.129101,750.7185643,437.4792042,105.1164283
398.1071706,2285.135159,1.33E-06,9.32E-07,7.84E-07,6.60E-07,5.55E-07,4.66E-07,3.23E-07,26064.66205,3227.551334,2000.066697,1271.794913,800.6192057,478.5716254,132.6617679
398.1071706,2289.116231,1.37E-06,9.63E-07,8.14E-07,6.89E-07,5.82E-07,4.93E-07,3.47E-07,26181.6211,3298.772748,2062.895897,1326.426204,847.3461428,517.7645015,159.6788542
398.1071706,2293.097302,1.39E-06,9.90E-07,8.40E-07,7.15E-07,6.08E-07,5.17E-07,3.69E-07,26196.35406,3356.990085,2117.575948,1375.808768,890.7151776,554.9026689,186.0601917
398.1071706,2297.078374,1.41E-06,1.01E-06,8.64E-07,7.38E-07,6.31E-07,5.40E-07,3.90E-07,26108.86768,3401.98001,2163.894406,1419.749251,930.5555828,589.8392718,211.7009081
398.1071706,2301.059446,1.43E-06,1.03E-06,8.84E-07,7.59E-07,6.51E-07,5.60E-07,4.09E-07,25919.5244,3433.570481,2201.671722,1458.075928,966.7107586,622.4363466,236.4991833
398.1071706,2305.040518,1.44E-06,1.05E-06,9.00E-07,7.76E-07,6.69E-07,5.78E-07,4.26E-07,25629.08682,3451.64149,2230.761882,1490.639344,999.0388349,652.5653601,260.3566607
398.1071706,2309.021589,1.44E-06,1.06E-06,9.13E-07,7.90E-07,6.85E-07,5.94E-07,4.42E-07,25238.68755,3456.125642,2251.052981,1517.312846,1027.413222,680.1077143,283.1788379
398.1071706,2313.002661,1.44E-06,1.06E-06,9.23E-07,8.02E-07,6.97E-07,6.08E-07,4.56E-07,24749.80655,3447.008099,2262.467588,1537.993067,1051.72309,704.9552103,304.8754471
398.1071706,2316.983733,1.43E-06,1.07E-06,9.28E-07,8.10E-07,7.07E-07,6.19E-07,4.69E-07,24164.29991,3424.326593,2264.96297,1552.60031,1071.873777,727.0104622,325.3608151
398.1071706,2320.964804,1.42E-06,1.07E-06,9.30E-07,8.15E-07,7.14E-07,6.27E-07,4.79E-07,23484.38508,3388.171439,2258.53126,1561.078802,1087.78715,746.1872682,344.5541972
